,eval_name,Precision,Type,T,Weight type,Architecture,Model,fullname,Model sha,Average ⬆️,Hub License,Hub ❤️,#Params (B),Available on the hub,MoE,Flagged,Chat Template,CO₂ cost (kg),IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,Merged,Official Providers,Upload To Hub Date,Submission Date,Generation,Base Model
144,CohereForAI_c4ai-command-r-v01_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/CohereForAI/c4ai-command-r-v01"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">CohereForAI/c4ai-command-r-v01</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/CohereForAI__c4ai-command-r-v01-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",CohereForAI/c4ai-command-r-v01,16881ccde1c68bbc7041280e6a66637bc46bfe88,25.34997846133653,cc-by-nc-4.0,1075,34.981,True,False,False,True,13.395437266989825,0.6748194789824333,67.48194789824333,0.5406415512767856,34.556659257058264,0.0,0.0,0.3070469798657718,7.606263982102905,0.45169791666666664,16.12890625,0.3369348404255319,26.326093380614658,False,True,2024-03-11,2024-06-13,0,CohereForAI/c4ai-command-r-v01
145,CohereForAI_c4ai-command-r7b-12-2024_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Cohere2ForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/CohereForAI/c4ai-command-r7b-12-2024"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">CohereForAI/c4ai-command-r7b-12-2024</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/CohereForAI__c4ai-command-r7b-12-2024-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",CohereForAI/c4ai-command-r7b-12-2024,a9650f3bda8b0e00825ee36592e086b4ee621102,31.076240264834343,cc-by-nc-4.0,354,8.028,True,False,False,True,2.4548069359953737,0.7713145564878965,77.13145564878965,0.5502642151855635,36.0245641700103,0.26661631419939574,26.661631419939575,0.3087248322147651,7.829977628635347,0.41251041666666666,10.230468750000002,0.3572140957446808,28.5793439716312,False,True,2024-12-11,2024-12-20,0,CohereForAI/c4ai-command-r7b-12-2024
269,Deci_DeciLM-7B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,DeciLMForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Deci/DeciLM-7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Deci/DeciLM-7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Deci__DeciLM-7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Deci/DeciLM-7B,c3c9f4226801dc0433f32aebffe0aac68ee2f051,14.9605373563486,apache-2.0,225,7.044,True,False,False,False,0.6421373474626886,0.28129474239462404,28.129474239462404,0.44228566674266495,21.252729791067395,0.024924471299093653,2.4924471299093653,0.2953020134228188,6.040268456375841,0.43585416666666665,13.0484375,0.26919880319148937,18.799867021276594,False,True,2023-12-10,2024-06-12,0,Deci/DeciLM-7B
270,Deci_DeciLM-7B-instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,DeciLMForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/Deci/DeciLM-7B-instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Deci/DeciLM-7B-instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/Deci__DeciLM-7B-instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",Deci/DeciLM-7B-instruct,4adc7aa9efe61b47b0a98b2cc94527d9c45c3b4f,17.45750410417531,apache-2.0,96,7.044,True,False,False,True,0.6386493323361571,0.4880239985460799,48.802399854608,0.4589748654047652,23.887149044184596,0.029456193353474325,2.9456193353474323,0.28942953020134227,5.257270693512303,0.38841666666666663,5.985416666666667,0.26080452127659576,17.86716903073286,False,True,2023-12-10,2024-06-12,0,Deci/DeciLM-7B-instruct
419,EleutherAI_gpt-j-6b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPTJForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/gpt-j-6b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/gpt-j-6b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__gpt-j-6b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/gpt-j-6b,47e169305d2e8376be1d31e765533382721b2cc1,6.557823652110813,apache-2.0,1477,6.0,True,False,False,False,0.7674321563855381,0.2522185578708937,25.221855787089368,0.3191044431037278,4.912818068323685,0.01283987915407855,1.283987915407855,0.24580536912751677,0.0,0.36575,5.252083333333334,0.12408577127659574,2.6761968085106376,False,True,2022-03-02,2024-08-19,0,EleutherAI/gpt-j-6b
420,EleutherAI_gpt-neo-1.3B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPTNeoForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/gpt-neo-1.3B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/gpt-neo-1.3B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__gpt-neo-1.3B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/gpt-neo-1.3B,dbe59a7f4a88d01d1ba9798d78dbe3fe038792c8,5.340738381554636,mit,277,1.366,True,False,False,False,0.3594240615190476,0.20790502533278366,20.790502533278367,0.30392315869356407,3.024569180930987,0.0075528700906344415,0.7552870090634441,0.2558724832214765,0.7829977628635317,0.38165625,4.873697916666666,0.1163563829787234,1.8173758865248217,False,True,2022-03-02,2024-06-12,0,EleutherAI/gpt-neo-1.3B
421,EleutherAI_gpt-neo-125m_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPTNeoForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/gpt-neo-125m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/gpt-neo-125m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__gpt-neo-125m-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/gpt-neo-125m,21def0189f5705e2521767faed922f1f15e7d7db,4.382145673978601,mit,195,0.15,True,False,False,False,0.2029024865932594,0.19054442213327305,19.054442213327306,0.3115156885791523,3.436738951426704,0.004531722054380664,0.4531722054380664,0.2533557046979866,0.44742729306487633,0.3593333333333333,2.6166666666666654,0.10255984042553191,0.28442671394798985,False,True,2022-03-02,2024-08-10,0,EleutherAI/gpt-neo-125m
422,EleutherAI_gpt-neo-2.7B_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPTNeoForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/gpt-neo-2.7B"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/gpt-neo-2.7B</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__gpt-neo-2.7B-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/gpt-neo-2.7B,e24fa291132763e59f4a5422741b424fb5d59056,6.355519100081103,mit,468,2.718,True,False,False,False,0.5083814016232907,0.2589628851447493,25.896288514474925,0.3139516033315253,4.178602667081014,0.006042296072507554,0.6042296072507554,0.26593959731543626,2.1252796420581683,0.3553645833333334,3.5205729166666675,0.11627327127659574,1.8081412529550822,False,True,2022-03-02,2024-06-12,0,EleutherAI/gpt-neo-2.7B
423,EleutherAI_gpt-neox-20b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/gpt-neox-20b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/gpt-neox-20b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__gpt-neox-20b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/gpt-neox-20b,c292233c833e336628618a88a648727eb3dff0a7,6.003229101114816,apache-2.0,555,20.739,True,False,False,False,3.146736373615041,0.2586880587951081,25.86880587951081,0.31650380320877564,4.929114201526899,0.006797583081570996,0.6797583081570996,0.24328859060402686,0.0,0.36466666666666664,2.816666666666666,0.1155252659574468,1.725029550827422,False,True,2022-04-07,2024-06-09,0,EleutherAI/gpt-neox-20b
424,EleutherAI_pythia-1.4b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-1.4b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-1.4b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-1.4b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-1.4b,fedc38a16eea3bd36a96b906d78d11d2ce18ed79,5.882650271319787,apache-2.0,22,1.515,True,False,False,False,0.19361632440197474,0.23708094522533543,23.708094522533543,0.315042649740714,3.878989478987103,0.0075528700906344415,0.7552870090634441,0.26174496644295303,1.5659955257270708,0.35378125,4.02265625,0.11228390957446809,1.3648788416075646,False,True,2023-02-09,2025-01-28,0,EleutherAI/pythia-1.4b
425,EleutherAI_pythia-12b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-12b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-12b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-12b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-12b,35c9d7f32fbb108fb8b5bdd574eb03369d1eed49,5.9339603247654615,apache-2.0,134,12.0,True,False,False,False,1.1180071531663731,0.24714756845170813,24.71475684517081,0.3179653957935337,4.987531038290507,0.00906344410876133,0.906344410876133,0.24664429530201343,0.0,0.3646979166666667,3.7872395833333345,0.11087101063829788,1.2078900709219857,False,True,2023-02-28,2024-06-12,0,EleutherAI/pythia-12b
426,EleutherAI_pythia-160m_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-160m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-160m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-160m-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-160m,50f5173d932e8e61f858120bcb800b97af589f46,5.6171015655565055,apache-2.0,29,0.213,True,False,False,False,0.2353385413040577,0.18155161637787737,18.155161637787735,0.2970437484241321,2.198832279508135,0.0022658610271903325,0.22658610271903326,0.25838926174496646,1.1185682326621946,0.4179375,10.675520833333332,0.11195146276595745,1.3279403073286051,False,True,2023-02-08,2024-06-09,0,EleutherAI/pythia-160m
427,EleutherAI_pythia-1b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-1b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-1b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-1b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-1b,f73d7dcc545c8bd326d8559c8ef84ffe92fea6b2,4.969563286289167,apache-2.0,34,1.079,True,False,False,False,0.15614740248920458,0.2207941594968018,22.079415949680183,0.3004093017564394,2.2939863995762866,0.0030211480362537764,0.3021148036253776,0.25671140939597314,0.8948545861297527,0.35520833333333335,2.7343749999999996,0.11361369680851063,1.512632978723403,False,True,2023-03-10,2025-01-27,0,EleutherAI/pythia-1b
428,EleutherAI_pythia-2.8b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-2.8b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-2.8b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-2.8b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-2.8b,2a259cdd96a4beb1cdf467512e3904197345f6a9,5.454241347061218,apache-2.0,29,2.909,True,False,False,False,0.7539020016215645,0.21732226049105263,21.73222604910526,0.3224085936276087,5.077786161905462,0.0075528700906344415,0.7552870090634441,0.25,0.0,0.3485729166666667,3.6382812500000004,0.11369680851063829,1.521867612293143,False,True,2023-02-13,2024-06-12,0,EleutherAI/pythia-2.8b
429,EleutherAI_pythia-410m_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-410m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-410m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-410m-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-410m,9879c9b5f8bea9051dcb0e68dff21493d67e9d4f,5.113779260124896,apache-2.0,22,0.506,True,False,False,False,0.37708182721725797,0.21954525104500505,21.954525104500505,0.302813387064426,2.7154281203357473,0.0030211480362537764,0.3021148036253776,0.25922818791946306,1.230425055928408,0.35781250000000003,3.0598958333333326,0.11278257978723404,1.4202866430260035,False,True,2023-02-13,2024-06-09,0,EleutherAI/pythia-410m
430,EleutherAI_pythia-6.9b_float16,float16,🟢 pretrained,🟢,Original,GPTNeoXForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-6.9b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-6.9b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/EleutherAI__pythia-6.9b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",EleutherAI/pythia-6.9b,f271943e880e60c0c715fd10e4dc74ec4e31eb44,5.865841840200201,apache-2.0,50,6.9,True,False,False,False,0.8688669144579199,0.22811362739752744,22.811362739752745,0.3232287869322383,5.88163197981621,0.008308157099697885,0.8308157099697886,0.2516778523489933,0.22371364653244186,0.3590520833333333,3.8148437499999996,0.1146941489361702,1.6326832151300221,False,True,2023-02-14,2024-06-12,0,EleutherAI/pythia-6.9b
588,HuggingFaceH4_zephyr-7b-alpha_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/HuggingFaceH4/zephyr-7b-alpha"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">HuggingFaceH4/zephyr-7b-alpha</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/HuggingFaceH4__zephyr-7b-alpha-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",HuggingFaceH4/zephyr-7b-alpha,2ce2d025864af849b3e5029e2ec9d568eeda892d,18.571864220384587,mit,1104,7.242,True,False,False,True,0.7956751991931201,0.5191480826429429,51.914808264294294,0.4587863505904412,23.955291427068445,0.017371601208459216,1.7371601208459215,0.2978187919463087,6.375838926174497,0.3949583333333333,7.503125000000001,0.2795046542553192,19.94496158392435,False,True,2023-10-09,2024-06-12,1,mistralai/Mistral-7B-v0.1
589,HuggingFaceH4_zephyr-7b-beta_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/HuggingFaceH4/zephyr-7b-beta"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">HuggingFaceH4/zephyr-7b-beta</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/HuggingFaceH4__zephyr-7b-beta-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",HuggingFaceH4/zephyr-7b-beta,b70e0c9a2d9e14bd1e812d3c398e5f313e93b473,17.76706099373502,mit,1652,7.242,True,False,False,True,0.5550230908694535,0.49504315216957673,49.50431521695767,0.431582191918003,21.487542182806738,0.02719033232628399,2.7190332326283992,0.2902684563758389,5.369127516778524,0.3925416666666666,7.7343749999999964,0.2780917553191489,19.78797281323877,False,True,2023-10-26,2024-06-12,1,mistralai/Mistral-7B-v0.1
590,HuggingFaceH4_zephyr-7b-gemma-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/HuggingFaceH4/zephyr-7b-gemma-v0.1"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">HuggingFaceH4/zephyr-7b-gemma-v0.1</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/HuggingFaceH4__zephyr-7b-gemma-v0.1-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",HuggingFaceH4/zephyr-7b-gemma-v0.1,03b3427d0ed07d2e0f86c0a7e53d82d4beef9540,15.929338407709793,other,122,8.538,True,False,False,True,1.481775141628969,0.3363741539116212,33.637415391162115,0.4623735014679749,23.751162749201274,0.0755287009063444,7.552870090634441,0.29446308724832215,5.92841163310962,0.37396874999999996,4.179427083333334,0.2847406914893617,20.526743498817968,False,True,2024-03-01,2024-06-12,2,google/gemma-7b
591,HuggingFaceH4_zephyr-orpo-141b-A35b-v0.1_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MixtralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/HuggingFaceH4__zephyr-orpo-141b-A35b-v0.1-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1,a3be084543d278e61b64cd600f28157afc79ffd3,34.063022800582324,apache-2.0,265,140.621,True,False,False,True,42.06778642306777,0.6510891102275296,65.10891102275296,0.6290439728524093,47.503796286541196,0.2009063444108761,20.09063444108761,0.3783557046979866,17.114093959731544,0.4465208333333333,14.715104166666668,0.4586103723404255,39.84559692671394,False,True,2024-04-10,2024-06-12,1,mistral-community/Mixtral-8x22B-v0.1
