,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,SNLHierarchicalClusteringP2P,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
36,e5-base-v2,19.608999999999998,37.71128253246499,36.13314123735414,65.4093169654747,67.01691356225369,57.96287997107758,54.62964772346335,44.568000000000005,88.0724180828073,28.347241836861997,31.840715425531936,2.0139059340378784,26.920214589615682,39.11946928392568,38.4923088023088,18.6181640625,43.68131868131868,34.10733262486717,19.094154283590512,22.7685546875,72.49564699964336,47.781415824619664,-2.9186,14.883,64.7021484375,45.56640625,89.3115234375,49.95495495495496,27.328831839681843,29.65770171149144,70.22820299315985,30.241699218749996,15.392875797454897,82.92402826855124,19.416503600278386,72.0826882387422,6.699218749999999,43.710166919575116,24.289227449286273,98.698,8.854841653315138,-1.3326943014638282,7.567712574767358,50.30179498980867,56.62607891929815,23.563829787234045,69.27601809954751,71.29048066992955,4.938635247913599,52.65625000000001,59.08907901358832,38.0,91.916,15.045444444444446,24.456714285714295,37.69973661106233,19.647366129734436,62.73148524246868,41.10812133080933,30.772280918648477,35.53594605417122,3.01295652173913,56.12090909090909,27.681371623046395,58.3251953125,-2.0822,33.17386931007994,60.78666666666667,92.61695906432749,28.910273387230657,73.29437458613701,59.58125000000001,34.56763136461108,57.684055984092254,88.4786885502178,68.06255430060817,51.5548918135615,67.08641241339652,52.205128205128204,21.052631578947366,72.54084332039443,60.0,85.95278328131464,-6.808,38.51058761045007,45.35064360145352,18.681,10.03962874087174,78.39807283202838,52.727111805088114,73.48862196374729,82.99690334443994,80.44585834356297,88.18055224097617,41.98980416735733,51.85138577960278,40.40621594978555,85.47988918811889,76.76002181951239,50.152587890625,43.992295442654346,39.18892540044135,38.7548828125,47.0,56.7626953125,7.840999999999999,94.25578233832086,53.11466874767545,87.849,15.960249999999998,51.4501953125,26.801234596968843,54.683755708641215,60.49986055137735,49.063514687851495,69.633,9.055155890296582,1.735,65.8740234375,25.70841889117043,69.96455995274661,39.628,86.66483900596083,30.998197088493534,6.43551971221117,86.29738933210734,24.898247863216618,76.31734788359788,61.5363125,46.989,61.7824153787146,48.03616247335078
37,e5-large,22.899,40.767433333333344,39.0621,61.933800000000005,65.604725,57.22239999999999,57.2867,49.352000000000004,88.1363,32.43415,31.265021276595757,2.665832306763277,32.380700000000004,39.2882,40.153,17.915,35.1648,33.1509,16.4937,22.4951,72.3633,47.087424999999996,0.2087,4.01,57.070299999999996,45.1855,90.15140000000001,49.8198,32.7466,29.8778,68.6149,27.561049999999998,16.09355,80.9717,18.71688894281847,71.297,3.8891499999999994,41.638799999999996,23.4878,98.604,6.463599011857707,-1.840325,5.504750862068968,46.517199999999995,56.0497,26.103700000000003,54.2534,56.73010000000001,2.7393,53.227500000000006,60.8505,38.50000000000001,91.608,16.48711111111111,23.109520408163263,31.7032,24.7148,63.550731250000005,38.68061875,29.22269509803922,36.087399999999995,3.009826086956522,54.7509090909091,26.013129488517734,50.922900000000006,-0.9400999999999999,29.739275,58.3033,91.2281,29.802779999999995,68.45511818181818,58.36041666666666,33.37747272727273,59.136900000000004,88.55614166666666,67.5586,53.66109285714285,68.47529999999999,51.76875,23.5425,81.1887,59.2357,86.09394999999999,-6.2499,38.7761,30.8314,20.116999999999997,10.105417766497462,80.48508130408966,53.3852,75.93057758003266,85.22240034668202,80.54074646118492,88.81459873052108,89.36731628848683,55.929016666666655,41.9142,87.21366640615442,76.9093,49.993874999999996,39.93960833333334,38.3928,36.5186,45.375,56.879900000000006,1.745,95.41507679819003,56.889,82.84700000000001,12.328750000000001,50.161100000000005,25.36955,52.86123333333334,59.721900000000005,47.370200000000004,78.31700000000001,9.79241875,1.7389999999999999,70.5592,28.768,69.3798,8.658000000000001,86.31476416599727,28.630499999999998,8.96235,85.0814,25.30740714285714,75.07505,60.48525,50.999,61.125542857142854,48.0264
38,Arabic-MiniLM-L12-v2-all-nli-triplet,18.375,39.52659166666666,34.1071,59.53960000000001,71.75345,52.6815,51.634800000000006,40.791,94.09100000000001,97.50105,45.063250000000025,5.1959768115942015,22.0115,33.5766,19.9516,18.501,49.3407,39.224199999999996,35.815599999999996,26.4258,82.73745,44.379574999999996,0.7971,36.66,40.9961,50.8252,86.7139,49.8649,79.6327,37.7506,59.5809,27.4536,27.8687,72.0716,28.655030616729345,80.61045,26.86035,72.8907,19.8242,97.729,30.602846837944675,28.042383333333333,63.167579310344834,28.914800000000003,55.64059999999999,23.005300000000002,64.7059,75.1148,7.1478,56.684599999999996,76.8344,8.750000000000002,83.911,22.133555555555553,54.16164285714288,59.64,7.283399999999999,53.29053125000001,34.00455625,54.51980294117648,31.589299999999998,2.371391304347826,59.57272727272726,56.61117724425888,86.9141,0.2778,24.273625000000003,39.4767,84.576,29.38831,45.384763636363644,58.48125000000001,38.7325,71.5526,93.93908333333334,65.9427,52.5174,70.5807,46.41525,25.688299999999998,91.6933,80.0,87.683175,-4.6403,38.413399999999996,55.034400000000005,10.929,17.920654822335045,79.61914245705792,54.3397,77.38689922564416,79.58989311630421,79.78614320477877,86.21134464371615,80.27092727272728,59.99809444444444,79.8867,84.3492527221498,71.709,50.00125,57.739475000000006,58.99569999999999,58.3398,74.875,61.689499999999995,4.966,89.785,48.3682,31.124000000000002,7.28,52.954100000000004,21.10355,53.343433333333344,65.625,59.587,30.658,58.57169196428573,1.218,61.7285,18.583199999999998,59.1731,27.171,84.7153,39.9317,5.4899,67.2536,23.153557142857146,81.13543125000001,67.368375,42.82,81.05940714285714,57.415400000000005
39,paraphrase-multilingual-MiniLM-L12-v2,20.525,37.67274029553833,40.451213245282716,62.42438219619088,68.07564562919772,53.61794435755446,52.24573621152333,44.878,93.52020645581109,96.90364161894831,45.31127659574469,4.810673339126589,22.730670439948124,36.183432722474876,19.671528822055137,20.0537109375,47.692307692307686,37.76301806588735,36.13216103048282,27.2705078125,79.48898019153445,45.505,-0.6219572754538268,30.115,32.3828125,51.3427734375,85.1025390625,50.112612612612615,77.76807867222948,38.75305623471883,47.29394318803163,26.052246093749996,23.20666648440418,73.96643109540636,27.307051460928943,80.68480124709163,29.7314453125,76.87405159332322,23.49852586140488,97.958,17.79447850889105,19.788971420337965,51.77815166080732,27.722401209809984,54.475719921284515,20.478723404255323,54.52488687782805,69.19120650023513,5.459008345606285,55.70800781250001,80.2868646200302,8.25,88.511,23.774388888888886,57.02107142857143,62.05443371378403,8.528515454941227,52.4029664126058,33.820361451215255,51.6429880604271,34.746286271901724,2.847391304347826,58.97363636363636,49.96645647791274,77.0703125,-0.37183018817733315,23.15320416181205,42.519999999999996,82.4122807017544,28.090422092665335,37.373187396523825,57.36458333333335,33.75617448605121,70.14107598037894,93.852518382303,65.7486243845931,52.36265993308435,70.25250257612787,45.841575091575095,28.663967611336034,92.3704707505444,68.72611464968152,88.41697304085179,-2.9433759968069153,37.42174359183647,52.79721446203545,13.778000000000002,19.394460729152126,79.60669235249621,55.46628027115372,76.02134324654331,80.69594195489891,78.85313504683504,85.8377178673668,81.4449612140821,56.69646259124438,80.75013537387944,84.4167885297171,73.01325862843841,50.113525390625,47.80921542631212,58.61909658086787,49.384765625,67.375,63.1982421875,4.938,91.14959431815379,43.471709937699465,37.943,15.511249999999999,43.349609375,27.218829152813296,52.34760991033392,65.27930543542254,58.55563164758581,39.345,56.629157897574025,1.432,60.12695312500001,18.64476386036961,65.11518015357353,18.721,83.83014551116797,40.17980357470387,6.6456876867734955,58.60680771370187,23.47664780463949,78.50792824074074,64.5405,46.516999999999996,79.59167987732727,55.78666250475281
40,gte-large,23.233,37.247183333333325,37.8373,70.544,64.0996625,58.6399,58.5197,57.158,84.33030000000001,26.039075,32.3210984042553,2.1072047705314034,25.4472,41.0188,33.9581,22.1484,35.5495,36.0946,20.640900000000002,21.5039,71.50110000000001,48.432224999999995,-0.31229999999999997,19.652,64.3066,44.6094,82.1436,49.6622,20.6674,29.6577,66.48190000000001,29.108900000000006,11.58815,82.7694,14.666389773495588,69.8542,6.6919,42.0865,25.5711,98.673,3.2556268774703563,1.5148999999999997,3.5437017241379323,37.4814,55.91890000000001,24.654300000000003,72.53389999999999,64.6186,4.6048,53.0273,58.5355,38.00000000000001,91.462,16.40544444444444,23.40070408163266,37.1203,23.7745,63.437075,39.950018750000005,27.702189215686285,36.6636,2.949478260869564,55.34636363636364,21.0311391962422,40.5713,1.2578,29.438724999999998,55.3933,90.3509,27.865119999999997,59.67731818181819,54.3125,29.213209090909093,53.845299999999995,87.2385,61.685500000000005,53.49804285714287,69.6337,54.01644999999999,21.3968,69.4578,56.4331,85.96635,-4.8117,37.0315,45.9815,23.44,11.143674619289344,79.80930790660699,54.1596,76.80552915288186,88.10998662068769,82.66200957916445,88.92791680286955,88.46863559173111,54.71163333333333,44.546949999999995,86.07166710670508,73.7066,50.061025,37.618183333333334,35.9396,35.6104,44.125,56.6699,1.696,95.74716566563774,60.3187,82.489,8.951250000000002,52.4463,29.485149999999997,53.58096666666666,61.3591,48.4838,70.22,7.015414285714285,1.617,70.55579999999999,26.2628,72.9829,23.332,85.52705223340233,31.855299999999996,9.41655,84.99839999999999,25.293342857142857,74.06230625,58.7901875,17.335,59.465446428571425,47.921200000000006
41,STS-multilingual-mpnet-base-v2,20.007,40.768316666666664,31.8401,60.5078,69.6718375,51.5432,49.367,41.501,95.4796,98.4037,45.75592553191486,5.713139432367146,21.9713,21.3935,19.2095,25.4736,42.747299999999996,38.7566,26.6401,27.866200000000003,78.14425,43.221575,-4.4696,25.289,36.9287,50.0146,73.40820000000001,49.8874,80.8321,36.7482,97.3917,26.855450000000005,26.973950000000002,68.6882,33.64157697285811,95.40905,30.905749999999998,74.4158,15.1333,97.58099999999999,53.77320395256915,84.76556666666664,79.7218948275862,22.4183,51.1754,22.141,55.339400000000005,83.0754,8.100100000000001,54.5459,74.6553,13.750000000000002,76.644,14.131944444444445,51.95688775510205,58.9816,7.7667,51.31755,33.40725,52.93405784313724,27.296599999999998,3.0341739130434786,60.311818181818175,61.862667901878865,86.3086,0.6503,25.251325,37.669999999999995,88.9912,19.733759999999997,7.072918181818181,46.43958333333334,5.260790909090908,71.17869999999999,94.68570833333332,64.30930000000001,53.88997857142858,65.6563,48.84615,22.915,92.9042,75.9873,88.218475,-2.0505,36.893,53.931700000000006,9.396,13.351575634517765,94.65249999999999,52.4366,95.4619,97.7636,97.52929999999999,98.1124,0.8798064972795825,65.09693888888889,91.9857,0.9762486352335524,71.5904,50.12695,56.28870833333334,55.970600000000005,63.1445,71.0,65.71289999999999,2.701,91.5748,39.7963,26.012,16.8235,52.553700000000006,21.91565,52.927933333333335,62.8741,56.872,28.936,59.47872321428571,1.135,62.8027,17.6591,52.79390000000001,40.041,85.0724,38.5681,5.3622499999999995,39.1394,22.76561428571429,78.79042500000001,67.75981250000001,44.382,76.53651785714283,52.4363
42,GIST-Embedding-v0,27.535999999999998,37.76233333333332,35.9073,64.1533,66.11493750000001,59.5916,58.7499,62.62,86.7059,19.5733,29.35283510638298,1.6144811594202886,32.2645,42.258,27.6012,19.750999999999998,37.8022,33.24654622741764,21.682299999999998,21.7041,70.3931,48.271825,-2.8588,18.898,63.916,43.0566,82.2119,50.29280000000001,13.284,29.3888,63.9209,30.00485,10.6949,81.59009999999999,13.817727721433323,66.8669,2.7612,41.2974,25.591,98.78099999999999,4.814859881422921,4.236675000000002,3.5503887931034477,40.4146,55.7422,23.4043,65.5204,62.8,3.9421,51.8213,57.4987,21.000000000000004,92.662,12.941611111111111,20.389142857142858,36.0404,24.1184,63.33430625,40.874387500000005,28.490363725490177,37.5789,2.47,54.61636363636363,19.572562473903954,42.7539,-0.7944,28.215325000000004,53.006699999999995,90.3509,29.620650000000005,62.02960909090909,56.597916666666656,26.112136363636363,56.9461,87.09779166666668,60.03190000000001,53.48907857142857,70.3912,51.244049999999994,26.923099999999998,66.3789,59.936299999999996,85.99572500000001,-6.3938,37.7318,36.595660133238134,23.469,10.652472588832486,81.28563534883214,53.76990000000001,76.155337187325,87.84898360302155,83.38989083933329,89.42976214499576,88.58925922945812,50.26821111111111,47.0692,87.32401087204754,72.0844,50.15992500000001,42.56728333333334,37.771300000000004,36.318400000000004,49.375,56.2158,2.637,95.97587114452257,61.1531,81.159,24.329,52.251000000000005,28.5746,53.41313333333333,61.07470000000001,48.29227722891509,69.60300000000001,6.394013928145162,1.224,72.4186,28.357300000000002,72.6048,13.799,86.1071528049007,30.840899999999998,8.50765,87.5305,25.64194285714286,72.64518750000002,51.70493749999999,40.046,59.96229285714286,48.3465
43,NoInstruct-small-Embedding-v0,28.410999999999998,39.210058333333336,32.4355,59.9676,66.1184125,60.11260000000001,57.57679999999999,57.593,88.5263,14.012075,25.437784574468086,1.1726884661835753,32.602399999999996,41.8853,30.351899999999997,18.8037,31.538500000000003,35.5473,19.5414,21.4209,70.90620000000001,46.891475,0.39039999999999997,21.477,66.03999999999999,43.3008,85.7959,50.259,10.1824,29.168699999999998,63.7321,28.9136,12.70985,79.6466,12.242906022408997,67.24140000000001,3.8427500000000006,43.0956,23.6545,98.76899999999999,3.8335007905138356,-2.2843333333333335,3.4749681034482767,43.8882,55.3671,25.6915,80.3167,65.0772,3.4659000000000004,53.70120000000001,57.981899999999996,30.750000000000004,91.852,12.64033333333333,17.940418367346936,35.7594,24.3796,64.10494375,40.133868750000005,34.68821960784314,38.055699999999995,2.302,55.14,18.173201148225452,43.8428,-0.396,27.704849999999997,53.743300000000005,90.424,29.923899999999996,61.30804545454546,54.114583333333336,22.285927272727275,59.0944,87.52005,59.6785,52.68708571428572,66.7876,48.75365000000001,29.4737,68.0782,65.6688,85.928325,-7.5964,38.7235,30.651699999999998,21.823,9.304619796954317,80.30777094408789,51.8252,75.75714864112797,86.08377598473446,82.28284203795577,88.90045649789438,88.72837234129177,51.42086111111111,46.46245,86.97909372129874,71.83319999999999,50.079325,38.04490833333334,35.0142,39.3945,72.5,54.9316,0.5910000000000001,96.21199069147254,58.426500000000004,73.456,23.5155,51.347699999999996,29.83425,54.92896666666667,63.1274,45.521699999999996,80.118,5.452381249999998,1.124,69.437,29.6715,72.5635,11.558,85.48043564821317,28.470200000000002,8.547366666666667,80.1023,24.766885714285714,70.78420625,48.054125,35.429,59.888489285714286,48.2282
44,mmlw-e5-base,21.981,39.082708333333336,36.3268,54.9436,66.0390875,59.867000000000004,55.5983,59.833999999999996,88.8154,17.784149999999997,25.184904255319157,1.5686683574879217,38.3094,42.6656,24.1953,18.5303,35.3846,35.2444,26.0635,21.7041,72.1683,47.63555,-2.2127,0.158,65.5518,43.501,86.4014,50.2027,5.4638,29.9267,62.4483,28.632849999999998,6.80635,80.2473,15.546144839659979,61.3086,3.1420999999999997,55.1442,24.2857,98.76599999999999,11.263156126482212,4.805908333333334,7.759377586206891,78.8122,57.808099999999996,25.9176,84.9774,54.750600000000006,4.4674,53.0176,59.53699999999999,19.75,91.128,5.721222222222224,16.768051020408166,38.1036,19.2425,63.22785625,42.363737500000006,37.736329411764714,37.711,2.574,56.03636363636363,22.70839947807932,71.0791,-0.4789,27.162075,58.143299999999996,84.7807,30.385300000000004,54.52411818181818,58.331250000000004,26.565909090909084,63.6718,86.10826666666665,64.5033304373009,51.79882857142858,68.0967,53.88145,35.80971659919028,72.6414,68.8535,87.15705,-7.280499999999999,37.2754,17.697599999999998,5.346,8.987426395939089,80.8023,53.3384,78.57119999999999,83.7403,82.2311,88.1554,43.02721818181819,49.96305555555556,27.923699999999997,86.6135,70.3403,50.12207500000001,36.506508333333336,36.4283,47.329100000000004,74.0,57.070299999999996,6.962,96.3292,57.4387,72.256,17.721,54.458,29.4875,52.36096666666666,53.0725,48.29,39.997,6.871327678571425,1.243,64.6729,25.9343,73.40820000000001,18.522,85.4059,18.964100000000002,8.000416666666666,85.53460000000001,24.57267142857143,63.76553125000001,37.62031250000001,15.226999999999999,58.725642857142866,48.8006
45,mmlw-roberta-large,18.016,41.009125,35.113,59.1793,65.00345,60.8105,57.0935,61.904,83.149,21.793825,25.075244680851043,1.4218204710144935,29.909799999999997,43.6246,30.1663,17.539099999999998,29.1209,35.8077,10.606200000000001,22.1094,73.13615,46.899575,-3.04,0.17099999999999999,17.4512,43.276399999999995,85.0342,50.1802,10.2784,29.339900000000004,65.5724,29.343249999999998,6.4315,79.99119999999999,15.86281341398621,62.351350000000004,2.99315,47.7162,24.9619,98.694,7.423244466403159,6.280941666666666,5.600934482758621,15.5115,57.0632,24.1223,84.0271,2.0140000000000002,5.2577,52.42679999999999,59.9799,32.00000000000001,91.546,4.403555555555556,16.621091836734696,29.4557,22.2682,63.984675,41.65485624999999,27.93863039215686,38.656800000000004,3.13791304347826,57.480909090909094,21.182684916492665,50.6201,0.3559,28.800325000000004,49.666700000000006,90.5263,31.202490000000004,64.83155454545455,57.514583333333334,22.488354545454552,61.073299999999996,86.18404166666667,64.69446857804807,51.14926428571428,71.4336,52.873599999999996,53.7246963562753,93.56259999999999,67.3248,88.0719,-8.0593,37.5402,15.3068,4.8340000000000005,10.54271878172588,81.35940000000001,54.8287,80.3478,84.8021,81.6639,85.8572,36.81267272727272,50.45782222222221,2.2290000000000005,85.0874,72.9918,50.102525,26.545800000000003,34.1764,38.96,72.125,56.088899999999995,5.457999999999999,96.4769,58.057700000000004,74.863,23.905,56.464800000000004,28.8779,55.34123333333333,54.86600000000001,47.8367,37.47,7.892745535714285,1.019,66.6943,27.3511,73.3786,22.679,84.1692,14.114299999999998,8.514683333333334,82.7028,25.388971428571427,63.673199999999994,39.877250000000004,12.949,58.26512142857142,50.458000000000006
46,GIST-small-Embedding-v0,31.625999999999998,39.11035,31.846600000000002,61.0312,65.60363749999999,59.6633,57.14979999999999,59.12,87.5862,14.688475,25.004784574468115,1.1757882246376794,31.1608,42.1505,31.1305,19.8291,34.4505,35.3879,18.932399999999998,21.699199999999998,70.64200000000001,46.831325,-0.1142,16.297,64.5654,43.7646,82.5586,50.37160000000001,11.3369,29.3765,63.834900000000005,29.8926,13.2524,81.5504,12.15865210808459,66.73235,2.5829999999999997,43.8771,22.3401,98.76899999999999,3.474600000000003,-1.6018500000000002,3.392987931034483,38.650099999999995,56.198800000000006,23.058500000000002,61.3122,65.5528,3.5886,53.208,59.416199999999996,26.75,91.446,10.569666666666668,18.04033673469388,34.4688,22.7253,63.76115,39.138062500000004,26.833833333333335,37.778600000000004,2.4219999999999997,54.237272727272725,17.839102922755774,42.099599999999995,-1.1994,27.400425000000002,51.4467,92.2515,27.3555,61.071863636363645,54.85208333333333,22.509154545454546,59.32619999999999,87.52980833333334,59.5337,52.72248571428572,66.7187,52.0078,22.5101,68.7536,59.936299999999996,86.02050000000001,-6.9454,37.8335,31.1847,21.889,9.047714213197974,80.53174518259549,51.279300000000006,75.56589127055523,86.26355088415221,82.29883673695083,88.7364409031183,89.02101343562433,51.495388888888904,46.004,87.07819121764247,71.2607,50.12939999999999,37.27591666666667,33.9683,38.339800000000004,51.625,55.5127,4.807,95.89733601612964,58.548199999999994,74.494,24.9085,49.5068,29.373450000000002,55.41333333333333,61.7536,44.4718,69.14,5.3071375,1.447,72.80239999999999,28.8296,72.8411,15.084,85.34184508966621,27.487099999999998,8.39085,80.9841,24.91839285714285,69.65628124999999,46.1924375,34.44,59.86285000000001,48.0635
